relay,slot,block_hash,builder_pubkey,value,gas_used,gas_limit
flashbots,10980320,0x19b6fe03cf8779fb43eec266580694afa66e076f47d0aa4598a6cfe5ac168d63,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,26279914551019090,10778620,30126314
flashbots,10980314,0x6b5b37246b40ef465f79e27e165cd33d2caac6f730010b637806ebc700efae1a,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,67170582353364185,18928437,30185295
flashbots,10980304,0x8501a880f1c2a65ff9e6f26d6958af2cf20d757ee6faf4fdbee6f19a599cf3a1,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,91590679623780015,30471203,30481650
flashbots,10980302,0xcfaba9c41c0fa806bc22bd7ef13ad226bf89a5c9a83e09c0c6d2c85dac231425,0x850a00ffd1319a04114cff3793f8403ccbf026e0cf67ddca2f9fbb1a03e056a916becc686cdfe7714b111e35c92a74cf,25308840014511459,10102856,30541269
flashbots,10980293,0x3f80e159ec47b74bb378b4921bbba833e2287ccdffb9b41d13d76f77526b8dd4,0x850a00ffd1319a04114cff3793f8403ccbf026e0cf67ddca2f9fbb1a03e056a916becc686cdfe7714b111e35c92a74cf,23846893738576507,8960650,30392642
flashbots,10980288,0xf71b283e14486147bda2a67b8aaf73d6f9760702b31ba58c4083403c2b45a659,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,33140075876153025,18019099,30333400
flashbots,10980285,0x0ea24da5a3c07b99631235cfe98b106c1c04637b65082a9c7bfb290f43a5ed6a,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,55214724843069717,20095214,30363079
flashbots,10980278,0x1bf89fd97752a6380ac3ca4eb4ad1b4263e5c82a89d0a60567df74b0e1a92f2d,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,36548009017972319,10254834,30274361
flashbots,10980265,0xeff77195f4e598691af7a10f7c6880f43e90e42524f2f047893fd80b4e335dad,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,24966084250297237,14035671,30363369
flashbots,10980258,0x955e21fcff05053b592f3e026b64ed700c10d3ec72e8d6732fd0a7bbcd5b7d5b,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,21096971657043864,10981592,30571733
flashbots,10980252,0x126c44e434ca398dda8ca57d864b7a12b5fd913cdcca2f5d600d26b844c2ae58,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,36780506178249868,13125323,30571820
flashbots,10980243,0x9e89adc6f294e7c78c4cff4033b5dede43339f30d42273a43d33ce7394e40f09,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,29726018496029221,14066264,30601819
flashbots,10980233,0x52c4015cd60f0caa263b1385d64d2ad130d00ce6a91864299a5e5dab35ad911d,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,95505573773457926,10883237,30661792
flashbots,10980203,0xc0ba2d9d4d83b0c9f928227a91162d238cd0de43928f50d0899e52109664692e,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,18083202265991036,13600309,30662235
flashbots,10980197,0xe264a628251a9d499070c92879056d9bc104b1c2f0537b46fe206d73a8ff633f,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,107178787760933293,8993460,30602496
flashbots,10980163,0xd5f95288cd3abb62d89e543c09c86acef9c4bd27fe4584f371d5666c1df53629,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,227645127265435160,17047341,30364849
flashbots,10980142,0x58cf82185f1010aca806c58f5687ffd172bf6342978e3e7eae8968dcee981ec6,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,29344997319799770,12793431,30217255
flashbots,10980138,0x5f6e3e414333d20f6e2d62a06b2bd05fb1999be493747ada242f9482c393436e,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,75254186620927181,14267276,30276385
flashbots,10980114,0xa89ef467d673626013934091d70b5cbf1cbaacc3afe8664ded40f78f297afeb5,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,80580177741575518,18034565,30514182
flashbots,10980111,0x6195f5d43f3b5d60790d5c7e920416fa3d17ad9e66824d2a3e14c4217bde939f,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,52532743392292802,7982734,30484444
flashbots,10980100,0x69c00354daed706d37d3a5faaba8e9c318e1cec831351e424e5a303dd5f578c1,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,45420778762713445,15674405,30454850
flashbots,10980093,0xb63f927107ac8dc9fcadea6cb639f8924155bfb0a23b88be8e5a9fad3b1cac99,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,49525493636230127,12727539,30544302
flashbots,10980084,0xae038173d4f66975e2dcedd9505d0e755ce79de388b54e0049ffa0526d91d435,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,81505356637048667,20676295,30634046
flashbots,10980081,0xf7a9c5a85df702a5a938b5ee49034efe5ba5fa01f3aba03aaaf05b8c6f755eaf,0x95c8cc31f8d4e54eddb0603b8f12d59d466f656f374bde2073e321bdd16082d420e3eef4d62467a7ea6b83818381f742,226797768635826921,18066591,30664019
flashbots,10980051,0xf83b8bb41735c0ceed0b37b56725e738806327638dbe4b92f0d1e7e768254056,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,24153138255476217,13583187,30544915
flashbots,10980049,0x62b304751d18450ba3fc767da78cb747ed5ab631baad4b2e65021de930470e87,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,35085479452073203,13390505,30544944
flashbots,10980038,0xd21153f88c4721ef399c8065d75a0f6c9eaf5f3cd10efc608a344f5dfdefabc0,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,113919411644433654,11332991,30574947
flashbots,10980017,0xaabda30e2361a72ff407aa907a9befdf8cfae0540c36aeab892500425add6adc,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,45421909749351481,8843208,30307713
flashbots,10980014,0x8c0a0c59f04a1d28f42d11ba0449f009cb3d61a60408e51ec4fc47febf9c3ce1,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,168442940090663623,16436226,30278175
flashbots,10979999,0xeee9cceb95cf2caf84ee3a8eee6cd19ea73ac0a6a3bdedad37f3b176e3158175,0xa00002326e62d66f690e457595023fa44699e4237fc4cc36eed5e4937f19398fc1452be33d2b2f553693e9eda2d26618,180749529803919100,19304955,30426590
flashbots,10979989,0x6b6c7a3bee248c6885c9d2c1ee076d1c247b3c39f0b55882cc9dda1626f7efe2,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,28712521314014986,14319940,30337715
flashbots,10979978,0xc1f69597a6cdfcaf2cd58ae3bacb0feff3776b90f28657e58d075aedb153845c,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,315302500986840304,7328721,30426880
flashbots,10979974,0x8ae2f43d170564c67447d06a2b5c579247b9c8ac4d3714b6e560daf47c647b97,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,298017789395171835,15206805,30367572
flashbots,10979968,0xb42cead8f205d98b343eebdb8616bdad8a34791c2d43e141ecd87cbf4ccd7b42,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,51274384521089286,25194512,30367659
flashbots,10979957,0x5c2a2dbee20183d77a4659d6a0dce003574a356291e45e48dd8483fd9c11e791,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,18917622008155054,16426311,30456911
flashbots,10979951,0x0ff90fcf9f2a752638073133ae7f458dbdae9251f13d2641602f7aeb5043d32d,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,96472741514750068,10044465,30338262
flashbots,10979947,0x822dfc548d9f8d3bd896a7a4617d77193df861f92a468041520e8c0c29903de8,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,17168348331650445,12992424,30279126
flashbots,10979942,0x28f51fdca697a80d08d533c7054fe1edbd3c45871bd3a335dcf350b42d3151ff,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,22422727804891437,13243397,30308781
flashbots,10979937,0x781a7e6323a0b1c3fba9eccafa54292c7e64688616319ce2899b61461b609acc,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,56461011856556196,23996966,30397775
flashbots,10979922,0x78e98ec1716cb47439cb730f23d403072b4330cb1375784c6d4a4b8f88c109e2,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,36520503062925925,18267868,30546775
flashbots,10979921,0x7ffe7dbf150e1b0cf795212b27c073868f5a5eff31d2744c899166f5935e278a,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,29603737503902735,12039700,30516975
flashbots,10979910,0xa12d18882e3181a46cbac9ccedb110e23f0faee70a8daf139692117b99178a40,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,20935348864759063,8935388,30606669
flashbots,10979904,0xa98081ad5e411a07ea13bac1ecc466646389942ebff6cac5a037bba033949a66,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,37502121080178100,11036954,30786611
flashbots,10979898,0xeae5bd72efd10c29ef7b4376b9966e28debc459d831f2e837df1977b7479a133,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,19440789921656377,11611097,30666679
flashbots,10979886,0x89b72bdbefc38f9c27a6fea904336445d0533502ce8e554da777f3794f9a5e77,0x852a00817dd13ce36535855192e218ccad6d489f90605c501fd4294940550592426552006ebd44f0e661b73d58a9765c,19549050508938829,10380593,30607019
flashbots,10979882,0x43bac59b6a9ee0224c45ad77c6a5282822ecfe9031cf57a5e982266633b20180,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,39403322406898329,13452065,30607077
flashbots,10979863,0xf12fabc63a9f9eefb8593758d25bcf00d5461146641d8f83dbad0eed6620e9ab,0xa00003f73b2dd7971dd3030d6af2ba42bdf9cd02197026fee7572f3b8147137cca109048cece90fdd0f73a5d9b5b5e41,117332117229178992,1697420,30577481
flashbots,10979833,0x399cc09b516abbd0410c99f11424454400de35ea495082b120db4cbba4ac8db7,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,17888990486370657,13525495,30757608
flashbots,10979822,0x82f59571054d8c4c3998a0c6bd596754cf9b8ab54a218448c046f5ac4e68a4b6,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,64791245692005445,11987919,30727748
flashbots,10979809,0xa8bf43f2c980cd638cb40113e751da985be85d9a6bb437464fb8b9bce7b8058d,0xa00002326e62d66f690e457595023fa44699e4237fc4cc36eed5e4937f19398fc1452be33d2b2f553693e9eda2d26618,248690182843266476,16643363,30578273
flashbots,10979792,0x2fe9a3c88b23f765cfeeea6064a8a90ee5f671d5f28feeacbf23141d0d2c17e8,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,20892714912101206,15139485,30548675
flashbots,10979784,0xb1e642ae257c5e0aec91674af90992c26403f391d00c2e40620ce65eb26ef05a,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,24852290048373910,13787084,30608513
flashbots,10979778,0xb7f05f149140d682cd27d9fd5e518a1573870ecf58cd30b0c856b305f0624f76,0xa00002326e62d66f690e457595023fa44699e4237fc4cc36eed5e4937f19398fc1452be33d2b2f553693e9eda2d26618,13226135634165848,6226337,30668440
flashbots,10979770,0x8316077e71aa31183fffe8372bfeba227b34e3f57a519e6bd848171ea62aab92,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,49895226479701302,10240107,30728513
flashbots,10979761,0x3abf59a90959db4f5f9f1ce3477bed8ba3711e5dad109a81e996424fed67ad00,0xa00002326e62d66f690e457595023fa44699e4237fc4cc36eed5e4937f19398fc1452be33d2b2f553693e9eda2d26618,64284728704515806,7648581,30698655
flashbots,10979751,0x4eff083e5bcf86a109d20930742b5c32f65fb53cef2bb48fef638cca6897847b,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,35089289999450998,13079317,30698801
flashbots,10979749,0x915b29110cf784906942a2d662b1fd32734b0d86b9d842aa079d5784bcb28a68,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,52196886530876784,16067344,30638933
flashbots,10979740,0x5c3ae721dbc9150910996e4c10281ce433242f64191dbdaf7388a15b0a636498,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,27788078423023928,11914974,30728955
flashbots,10979738,0xae530e2d4b549e1f6105d262d810bd65dcecbb0454b3447b337cd60ca73de95d,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,26672224732204786,8667691,30669028
flashbots,10979716,0x1bfb4d209a1d733ed4876b39001c296bd1c03664e6701edec8b97940d39b7b78,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,70880044652801501,13407949,30549786
flashbots,10979698,0xeceab324250dd7409de619b5342d12c9a2014e0765994faf82215d6507cb9265,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,29878890819742109,12745886,30430952
flashbots,10979689,0x5736e48e47fc7a8b066d1274d7775f6dd2ff6a0d64740586c091fbcbadefe674,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,23073631398467208,11747190,30342065
flashbots,10979649,0x056fbb2389c451050b493ddb375de689772d9a9aff03da1f42dfca13c49e2e0a,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,39487297445480064,26651400,30431648
flashbots,10979638,0x8ec157fbdc2645148d25bac234e6edbe4043e13b644708afcf70ac795e83573e,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,25785313176700580,13621049,30402105
flashbots,10979636,0x7f8e27a62d24395b4241caa8a46470eed0d250040a26e0c5bfc91847ca20275d,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,24841481873717009,8967865,30402134
flashbots,10979631,0x4f00fd5d19053238963339ef53eb528cb7a6a6ab7dacb158972725c7cf56e9b5,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,34423738802248060,8463422,30372533
flashbots,10979629,0x462f9d16c6d71781cdab6bfa8cf0a31f3543d18f834e3d873ff3c44d3ba823f4,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,61054364551537168,9257231,30313302
flashbots,10979628,0x4cf30364c3a5b61fa99b9217076343812ad1a0e3f9dbf813215743ce9a7ee7d9,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,33389677201187678,10674540,30283730
flashbots,10979625,0xc74b6eb9a55aee34f8fc7ef7acfdfb256710a4da18da8d0f3e073a794b9dd68d,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,23150264723890040,11046865,30254214
flashbots,10979618,0x9f2fb05c2c8270630b86b5c7b6eb7c488ed524b77728bbb5c016b9262d01cc9a,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,62935141562967257,14445924,30283874
flashbots,10979593,0x4212a6422a17d37d3e19cb03fdc636818d39211a12f16d8f87156470242e11db,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,23574151289923690,11857364,30373082
flashbots,10979582,0x7cebdecbc5467183581318a8073cd06e737824c16e780550e218100ae0dde8f7,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,105241548661151559,15515656,30521904
flashbots,10979578,0x79a68dad313b266948b62b2c877fa6125e05814e3efcc4ae6d2ef062d68ca39d,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,40775268432647697,12647178,30581630
flashbots,10979575,0x4bab3a41e333c2d58b758e405c10dcbad829ad7011ad7e8075f0bfdc57f4b50b,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,46710004340312068,9863935,30611553
flashbots,10979566,0x0a536eb224dd50eecb67ddf982725d78ad1f459ac1f6ba0e17a49bca2baaedf5,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,26343973225312258,13192631,30701494
flashbots,10979553,0x8dca4bd07b866444265c75321df9d43f2f187ad1f98ce8b7d2fe219374580113,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,41638264803136259,16442539,30552147
flashbots,10979550,0x87956f6945ecc4bc002af88099b89bafc339c23b14c9f5ef642e228bd9a771cc,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,74468369684708984,27819520,30522371
flashbots,10979547,0x3d8f7fc2b56a0a639daac8a055fcc54c685f853a91db53c000fd2b94cde39a96,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,15985208529269100,12427379,30492624
flashbots,10979543,0xbc126f39d8365607fa1f38742df768b5b7bcec3552b269fc2c091bd52fd1653a,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,25535926865907902,11013310,30552294
flashbots,10979540,0x058121712f85c9cd416c21974e9374a8166f5037e7885a9ec71d648d4bbbd3a7,0xa00003f73b2dd7971dd3030d6af2ba42bdf9cd02197026fee7572f3b8147137cca109048cece90fdd0f73a5d9b5b5e41,44715316911625032,715709,30582187
flashbots,10979528,0x1f99f2998560975a3b2659334391151e49f82b34df4ce87c256a4fe8db9764bd,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,18345299758072307,11400486,30463137
flashbots,10979505,0x731668ffbca1d6efc57fd1ef70ad858b35057f2e61cdd7af584308e88bca4891,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,40073359921412300,16469493,30672421
flashbots,10979488,0x6eff6f48443aa5ca35720d8b040a056d71cffd197a2ab691c9dc418b33cbd164,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,85296967215044594,21322113,30582943
flashbots,10979481,0xcd5d14e2517408a61858cb71a0b8cfae11c3ee20e088de5c5faa82543c09927f,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,31753023946810916,10276451,30642818
flashbots,10979478,0x7a3acff5fd595279b1405a377b5576e92d83a6251a0aba08aed9ffe86e8cd9d5,0x946fcf348bbf1044a3eaa3d27f1d01397cfc4d27495a949447c95ea7ec41db9f5c4fe3b867a937623685a0462996df09,24024162225044800,11890271,30612953
flashbots,10979473,0x27ea027983e7f5ea1b6cd8af4e069e8ab318af55862cdff65e2aa4b3a2276ee6,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,26613438824881397,6803038,30523474
flashbots,10979450,0x226575b1c47116700808dd62d49125097b9fed408a3a3319eb43872eca43cd61,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,19177157472503503,11213070,30613361
flashbots,10979427,0x540f72bdeaa564112808d5b9531c20d28382a99dba71c899dc4d93978f2c8a2b,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,42740337162686561,10148225,30524145
flashbots,10979419,0xc7bafefd8dd5487c9f2eed3f769f8587a147f33a3c29eb90e851f400357f4056,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,72390379624658405,12117608,30464705
flashbots,10979416,0x465781b28341f35b4b73104b9604430d17719a2f1d4ea43c943b6af485ce7766,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,44299053060141064,8786262,30494512
flashbots,10979407,0xc9ebfc6d0bb3eb496ef68b729534e2facec6d15030b4de6d23b71273caeeac0e,0xa21a2f4807a2bcb6b07c10cea241322e0910c30869c1e4eda686b0d69bdcb74d2a140ef994afcf0bb38e0b960df4d2ee,65801054488839260,9684469,30584110
flashbots,10979396,0x4e19cfae9ae90cb1d3faed57e27c993f186d73f80713ddb3581bf7bc16f4ef75,0xb4a435cf816291596fe2e405651ec8b6c80b9cc34dace3c83202ca489a833756c9a0672ebdc17f23d9d43163db1caa5d,86104297461052322,18131576,30614150
flashbots,10979392,0xaaa633e6dc8bc56073817511d1f0b5f746ef5efdcb71109ce97d8274f71e0869,0x852a00817dd13ce36535855192e218ccad6d489f90605c501fd4294940550592426552006ebd44f0e661b73d58a9765c,68396654114728764,11112146,30614209
flashbots,10979389,0x5ee1022ea6f9ecef38beef21d88eb4babe660a0a199c4030a9d437ba6b9e918e,0xa00001792da52b2ad6606033396337f86e7598c8e0927d640bb649e0a9fe230df41f8ffd3403a5cd4fffd5131e2fbe47,122005935775934448,16703903,30584372
flashbots,10979388,0x4460f3181c2f3f7bab03c8c0a72a9612c641bf18216086ef802f96109c93083b,0xacb407cfb554255db2fbbb320f79bb7f1cc1e8d2dc43324e8e31baafd0836340d49c43eebc51828f53bf6d364f9ac207,522903148747426812,10105959,30614267
flashbots,10979374,0xc56bd97ccefa93fe202348511d2109aa199719199538d8e29e2e4bf24497a9da,0x93582c97ac58670ba118aae52cf6355d8c680a2a538bf77c90873e3fe7ddc0a6dd231e2e2ea06bdc07e9b160883512a3,40659686608041107,12249068,30614472
flashbots,10979360,0xb7c465626c3c178e934758b1c22c4400fcc29328b525878c73cbfbdc3da8faaf,0x840c9dafb68f5cd460b5d5677b85114e89187e7c890f11a8c5fc4a3e4f4aa74136ef0fcd62cf7de9741afcf7d4d3360d,41977294050997704,10381718,30674527
flashbots,10979349,0x5965124a003136ca3e8712d9884e73af71a3920d94559a8c753d3b516342af31,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,882400848584565388,16010775,30525282
flashbots,10979348,0x6600a7424d207ff3c99e4e39dc35bf6ae2a46f78f517ed79418be500fceb5bb3,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,90426895910225229,11751605,30495503
flashbots,10979344,0xee162e7d9390ea5dab6d8229e6a0726fa644de42da6ced65e76c056182179195,0xb193dcaf1d485ba78094cb6b4126bff77e08c1244dff814447d3a31d9030b2584b369244ea67f13d48a02fa907b05f3a,63883110712687746,8672129,30495561
flashbots,10979314,0x2748073a7d0736e2c8b53bf7032499871f635c4dbbe5e3f93157f8c7bf09cebd,0xb67eaa5efcfa1d17319c344e1e5167811afbfe7922a2cf01c9a361f465597a5dc3a5472bd98843bac88d2541a78eab08,123801405134003691,17557074,30317840
flashbots,10979298,0x216f7777a359ada59351a41b7b7632157b59445db26550ba0f650c90de7e3875,0xb26f96664274e15fb6fcda862302e47de7e0e2a6687f8349327a9846043e42596ec44af676126e2cacbdd181f548e681,36339948819101550,14649652,30318072
